"year","date","site","transect","coral_genus","percent"
2020,2020-03-04,"Temae",3,"Astrea",0
2020,2020-03-04,"Temae",3,"Montipora",2
2020,2020-03-04,"Temae",3,"Pocillopora",6
2020,2020-03-04,"Temae",3,"Porites",2
2020,2020-03-04,"Temae",3,"other",0
2020,2020-03-05,"Entre 2 baies",1,"Acropora",0
2020,2020-03-05,"Entre 2 baies",1,"Astrea",0
2020,2020-03-05,"Entre 2 baies",1,"Montipora",2
2020,2020-03-05,"Entre 2 baies",1,"Pocillopora",22
2020,2020-03-05,"Entre 2 baies",1,"Porites",2
2020,2020-03-05,"Entre 2 baies",1,"other",0
2020,2020-03-05,"Entre 2 baies",2,"Acropora",0
2020,2020-03-05,"Entre 2 baies",2,"Astrea",0
2020,2020-03-05,"Entre 2 baies",2,"Montipora",0
2020,2020-03-05,"Entre 2 baies",2,"Pocillopora",22
2020,2020-03-05,"Entre 2 baies",2,"Porites",0
2020,2020-03-05,"Entre 2 baies",2,"other",0
2020,2020-03-05,"Entre 2 baies",3,"Acropora",0
2020,2020-03-05,"Entre 2 baies",3,"Astrea",0
2020,2020-03-05,"Entre 2 baies",3,"Montipora",2
2020,2020-03-05,"Entre 2 baies",3,"Pocillopora",22
2020,2020-03-05,"Entre 2 baies",3,"Porites",0
2020,2020-03-05,"Entre 2 baies",3,"other",0
2020,2020-03-05,"Pihaena",1,"Acropora",2
2020,2020-03-05,"Pihaena",1,"Astrea",2
2020,2020-03-05,"Pihaena",1,"Montipora",2
2020,2020-03-05,"Pihaena",1,"Pocillopora",30
2020,2020-03-05,"Pihaena",1,"Porites",0
2020,2020-03-05,"Pihaena",1,"other",6
2020,2020-03-05,"Pihaena",2,"Acropora",4
2020,2020-03-05,"Pihaena",2,"Astrea",0
2020,2020-03-05,"Pihaena",2,"Montipora",4
2020,2020-03-05,"Pihaena",2,"Pocillopora",30
2020,2020-03-05,"Pihaena",2,"Porites",0
2020,2020-03-05,"Pihaena",2,"other",2
2020,2020-03-05,"Pihaena",3,"Acropora",2
2020,2020-03-05,"Pihaena",3,"Astrea",2
2020,2020-03-05,"Pihaena",3,"Montipora",8
2020,2020-03-05,"Pihaena",3,"Pocillopora",36
2020,2020-03-05,"Pihaena",3,"Porites",2
2020,2020-03-05,"Pihaena",3,"other",2
2020,2020-03-05,"Tiahura",1,"Acropora",4
2020,2020-03-05,"Tiahura",1,"Astrea",0
2020,2020-03-05,"Tiahura",1,"Montipora",2
2020,2020-03-05,"Tiahura",1,"Pocillopora",22
2020,2020-03-05,"Tiahura",1,"Porites",8
2020,2020-03-05,"Tiahura",1,"other",4
2020,2020-03-05,"Tiahura",2,"Acropora",0
2020,2020-03-05,"Tiahura",2,"Astrea",0
2020,2020-03-05,"Tiahura",2,"Montipora",0
2020,2020-03-05,"Tiahura",2,"Pocillopora",16
2020,2020-03-05,"Tiahura",2,"Porites",0
2020,2020-03-05,"Tiahura",2,"other",0
2020,2020-03-05,"Tiahura",3,"Acropora",2
2020,2020-03-05,"Tiahura",3,"Astrea",0
2020,2020-03-05,"Tiahura",3,"Montipora",6
2020,2020-03-05,"Tiahura",3,"Pocillopora",18
2020,2020-03-05,"Tiahura",3,"Porites",2
2020,2020-03-05,"Tiahura",3,"other",6
2020,2020-03-06,"Gendron",1,"Acropora",0
2020,2020-03-06,"Gendron",1,"Astrea",0
2020,2020-03-06,"Gendron",1,"Montipora",2
2020,2020-03-06,"Gendron",1,"Pocillopora",10
2020,2020-03-06,"Gendron",1,"Porites",2
2020,2020-03-06,"Gendron",1,"other",0
2020,2020-03-06,"Gendron",2,"Acropora",0
2020,2020-03-06,"Gendron",2,"Astrea",0
2020,2020-03-06,"Gendron",2,"Montipora",2
2020,2020-03-06,"Gendron",2,"Pocillopora",14
2020,2020-03-06,"Gendron",2,"Porites",2
2020,2020-03-06,"Gendron",2,"other",0
2020,2020-03-06,"Gendron",3,"Acropora",0
2020,2020-03-06,"Gendron",3,"Astrea",0
2020,2020-03-06,"Gendron",3,"Montipora",0
2020,2020-03-06,"Gendron",3,"Pocillopora",8
2020,2020-03-06,"Gendron",3,"Porites",0
2020,2020-03-06,"Gendron",3,"other",2
2020,2020-03-06,"Taotaha",1,"Acropora",0
2020,2020-03-06,"Taotaha",1,"Astrea",2
2020,2020-03-06,"Taotaha",1,"Montipora",2
2020,2020-03-06,"Taotaha",1,"Pocillopora",6
2020,2020-03-06,"Taotaha",1,"Porites",0
2020,2020-03-06,"Taotaha",1,"other",0
2020,2020-03-06,"Taotaha",2,"Acropora",0
2020,2020-03-06,"Taotaha",2,"Astrea",0
2020,2020-03-06,"Taotaha",2,"Montipora",14
2020,2020-03-06,"Taotaha",2,"Pocillopora",4
2020,2020-03-06,"Taotaha",2,"Porites",0
2020,2020-03-06,"Taotaha",2,"other",0
2020,2020-03-06,"Taotaha",3,"Acropora",2
2020,2020-03-06,"Taotaha",3,"Astrea",2
2020,2020-03-06,"Taotaha",3,"Montipora",4
2020,2020-03-06,"Taotaha",3,"Pocillopora",6
2020,2020-03-06,"Taotaha",3,"Porites",4
2020,2020-03-06,"Taotaha",3,"other",0
2020,2020-03-06,"Tetaiuo",1,"Acropora",0
2020,2020-03-06,"Tetaiuo",1,"Astrea",0
2020,2020-03-06,"Tetaiuo",1,"Montipora",6
2020,2020-03-06,"Tetaiuo",1,"Pocillopora",12
2020,2020-03-06,"Tetaiuo",1,"Porites",4
2020,2020-03-06,"Tetaiuo",1,"other",0
2020,2020-03-06,"Tetaiuo",2,"Acropora",0
2020,2020-03-06,"Tetaiuo",2,"Astrea",0
2020,2020-03-06,"Tetaiuo",2,"Montipora",4
2020,2020-03-06,"Tetaiuo",2,"Pocillopora",2
2020,2020-03-06,"Tetaiuo",2,"Porites",4
2020,2020-03-06,"Tetaiuo",2,"other",4
2020,2020-03-06,"Tetaiuo",3,"Acropora",0
2020,2020-03-06,"Tetaiuo",3,"Astrea",2
2020,2020-03-06,"Tetaiuo",3,"Montipora",4
2020,2020-03-06,"Tetaiuo",3,"Pocillopora",14
2020,2020-03-06,"Tetaiuo",3,"Porites",4
2020,2020-03-06,"Tetaiuo",3,"other",2
2020,2020-03-10,"Afareaitu",1,"Acropora",0
2020,2020-03-10,"Afareaitu",1,"Astrea",2
2020,2020-03-10,"Afareaitu",1,"Montipora",0
2020,2020-03-10,"Afareaitu",1,"Pocillopora",20
2020,2020-03-10,"Afareaitu",1,"Porites",0
2020,2020-03-10,"Afareaitu",1,"other",0
2020,2020-03-10,"Afareaitu",2,"Acropora",0
2020,2020-03-10,"Afareaitu",2,"Astrea",4
2020,2020-03-10,"Afareaitu",2,"Montipora",0
2020,2020-03-10,"Afareaitu",2,"Pocillopora",18
2020,2020-03-10,"Afareaitu",2,"Porites",0
2020,2020-03-10,"Afareaitu",2,"other",0
2020,2020-03-10,"Afareaitu",3,"Acropora",0
2020,2020-03-10,"Afareaitu",3,"Astrea",0
2020,2020-03-10,"Afareaitu",3,"Montipora",2
2020,2020-03-10,"Afareaitu",3,"Pocillopora",24
2020,2020-03-10,"Afareaitu",3,"Porites",2
2020,2020-03-10,"Afareaitu",3,"other",0
2020,2020-03-10,"Maatea",1,"Acropora",0
2020,2020-03-10,"Maatea",1,"Astrea",0
2020,2020-03-10,"Maatea",1,"Montipora",0
2020,2020-03-10,"Maatea",1,"Pocillopora",10
2020,2020-03-10,"Maatea",1,"Porites",6
2020,2020-03-10,"Maatea",1,"other",0
2020,2020-03-10,"Maatea",2,"Acropora",0
2020,2020-03-10,"Maatea",2,"Astrea",0
2020,2020-03-10,"Maatea",2,"Montipora",6
2020,2020-03-10,"Maatea",2,"Pocillopora",18
2020,2020-03-10,"Maatea",2,"Porites",6
2020,2020-03-10,"Maatea",2,"other",0
2020,2020-03-10,"Maatea",3,"Acropora",0
2020,2020-03-10,"Maatea",3,"Astrea",0
2020,2020-03-10,"Maatea",3,"Montipora",0
2020,2020-03-10,"Maatea",3,"Pocillopora",22
2020,2020-03-10,"Maatea",3,"Porites",4
2020,2020-03-10,"Maatea",3,"other",0
2020,2020-03-10,"Motu Ahi",1,"Acropora",2
2020,2020-03-10,"Motu Ahi",1,"Astrea",2
2020,2020-03-10,"Motu Ahi",1,"Montipora",4
2020,2020-03-10,"Motu Ahi",1,"Pocillopora",24
2020,2020-03-10,"Motu Ahi",1,"Porites",0
2020,2020-03-10,"Motu Ahi",1,"other",2
2020,2020-03-10,"Motu Ahi",2,"Acropora",0
2020,2020-03-10,"Motu Ahi",2,"Astrea",4
2020,2020-03-10,"Motu Ahi",2,"Montipora",2
2020,2020-03-10,"Motu Ahi",2,"Pocillopora",10
2020,2020-03-10,"Motu Ahi",2,"Porites",0
2020,2020-03-10,"Motu Ahi",2,"other",2
2020,2020-03-10,"Motu Ahi",3,"Acropora",0
2020,2020-03-10,"Motu Ahi",3,"Astrea",0
2020,2020-03-10,"Motu Ahi",3,"Montipora",4
2020,2020-03-10,"Motu Ahi",3,"Pocillopora",22
2020,2020-03-10,"Motu Ahi",3,"Porites",6
2020,2020-03-10,"Motu Ahi",3,"other",4
2020,2020-03-11,"Haapiti",1,"Acropora",0
2020,2020-03-11,"Haapiti",1,"Astrea",0
2020,2020-03-11,"Haapiti",1,"Montipora",8
2020,2020-03-11,"Haapiti",1,"Pocillopora",4
2020,2020-03-11,"Haapiti",1,"Porites",2
2020,2020-03-11,"Haapiti",1,"other",2
2020,2020-03-11,"Haapiti",2,"Acropora",0
2020,2020-03-11,"Haapiti",2,"Astrea",0
2020,2020-03-11,"Haapiti",2,"Montipora",4
2020,2020-03-11,"Haapiti",2,"Pocillopora",6
2020,2020-03-11,"Haapiti",2,"Porites",4
2020,2020-03-11,"Haapiti",2,"other",0
2020,2020-03-11,"Haapiti",3,"Acropora",0
2020,2020-03-11,"Haapiti",3,"Astrea",0
2020,2020-03-11,"Haapiti",3,"Montipora",2
2020,2020-03-11,"Haapiti",3,"Pocillopora",8
2020,2020-03-11,"Haapiti",3,"Porites",6
2020,2020-03-11,"Haapiti",3,"other",0
2021,2021-03-16,"Aroa",1,"Acropora",0
2021,2021-03-16,"Aroa",1,"Astrea",0
2021,2021-03-16,"Aroa",1,"Montipora",0
2021,2021-03-16,"Aroa",1,"Pocillopora",14
2021,2021-03-16,"Aroa",1,"Porites",4
2021,2021-03-16,"Aroa",1,"other",4
2021,2021-03-16,"Aroa",2,"Acropora",2
2021,2021-03-16,"Aroa",2,"Astrea",0
2021,2021-03-16,"Aroa",2,"Montipora",2
2021,2021-03-16,"Aroa",2,"Pocillopora",16
2021,2021-03-16,"Aroa",2,"Porites",8
2021,2021-03-16,"Aroa",2,"other",2
2021,2021-03-16,"Aroa",3,"Acropora",2
2021,2021-03-16,"Aroa",3,"Astrea",2
2021,2021-03-16,"Aroa",3,"Montipora",4
2021,2021-03-16,"Aroa",3,"Pocillopora",28
2021,2021-03-16,"Aroa",3,"Porites",0
2021,2021-03-16,"Aroa",3,"other",0
2021,2021-03-16,"Entre 2 baies",1,"Acropora",0
2021,2021-03-16,"Entre 2 baies",1,"Astrea",0
2021,2021-03-16,"Entre 2 baies",1,"Montipora",0
2021,2021-03-16,"Entre 2 baies",1,"Pocillopora",10
2021,2021-03-16,"Entre 2 baies",1,"Porites",2
2021,2021-03-16,"Entre 2 baies",1,"other",0
2021,2021-03-16,"Entre 2 baies",2,"Acropora",0
2021,2021-03-16,"Entre 2 baies",2,"Astrea",0
2021,2021-03-16,"Entre 2 baies",2,"Montipora",2
2021,2021-03-16,"Entre 2 baies",2,"Pocillopora",14
2021,2021-03-16,"Entre 2 baies",2,"Porites",0
2021,2021-03-16,"Entre 2 baies",2,"other",2
2021,2021-03-16,"Entre 2 baies",3,"Acropora",0
2021,2021-03-16,"Entre 2 baies",3,"Astrea",2
2021,2021-03-16,"Entre 2 baies",3,"Montipora",0
2021,2021-03-16,"Entre 2 baies",3,"Pocillopora",8
2021,2021-03-16,"Entre 2 baies",3,"Porites",0
2021,2021-03-16,"Entre 2 baies",3,"other",0
2021,2021-03-16,"Pihaena",1,"Acropora",2
2021,2021-03-16,"Pihaena",1,"Astrea",0
2021,2021-03-16,"Pihaena",1,"Montipora",0
2021,2021-03-16,"Pihaena",1,"Pocillopora",26
2021,2021-03-16,"Pihaena",1,"Porites",0
2021,2021-03-16,"Pihaena",1,"other",0
2021,2021-03-16,"Pihaena",2,"Acropora",0
2021,2021-03-16,"Pihaena",2,"Astrea",0
2021,2021-03-16,"Pihaena",2,"Montipora",2
2021,2021-03-16,"Pihaena",2,"Pocillopora",14
2021,2021-03-16,"Pihaena",2,"Porites",0
2021,2021-03-16,"Pihaena",2,"other",0
2021,2021-03-16,"Pihaena",3,"Acropora",0
2021,2021-03-16,"Pihaena",3,"Astrea",4
2021,2021-03-16,"Pihaena",3,"Montipora",4
2021,2021-03-16,"Pihaena",3,"Pocillopora",26
2021,2021-03-16,"Pihaena",3,"Porites",0
2021,2021-03-16,"Pihaena",3,"other",4
2021,2021-03-17,"Gendron",1,"Acropora",0
2021,2021-03-17,"Gendron",1,"Astrea",0
2021,2021-03-17,"Gendron",1,"Montipora",2
2021,2021-03-17,"Gendron",1,"Pocillopora",10
2021,2021-03-17,"Gendron",1,"Porites",6
2021,2021-03-17,"Gendron",1,"other",0
2021,2021-03-17,"Gendron",2,"Acropora",2
2021,2021-03-17,"Gendron",2,"Astrea",0
2021,2021-03-17,"Gendron",2,"Montipora",0
2021,2021-03-17,"Gendron",2,"Pocillopora",2
2021,2021-03-17,"Gendron",2,"Porites",0
2021,2021-03-17,"Gendron",2,"other",0
2021,2021-03-17,"Gendron",3,"Acropora",0
2021,2021-03-17,"Gendron",3,"Astrea",0
2021,2021-03-17,"Gendron",3,"Montipora",0
2021,2021-03-17,"Gendron",3,"Pocillopora",6
2021,2021-03-17,"Gendron",3,"Porites",0
2021,2021-03-17,"Gendron",3,"other",0
2021,2021-03-17,"Tetaiuo",1,"Acropora",0
2021,2021-03-17,"Tetaiuo",1,"Astrea",2
2021,2021-03-17,"Tetaiuo",1,"Montipora",6
2021,2021-03-17,"Tetaiuo",1,"Pocillopora",2
2021,2021-03-17,"Tetaiuo",1,"Porites",0
2021,2021-03-17,"Tetaiuo",1,"other",0
2021,2021-03-17,"Tetaiuo",2,"Acropora",0
2021,2021-03-17,"Tetaiuo",2,"Astrea",2
2021,2021-03-17,"Tetaiuo",2,"Montipora",2
2021,2021-03-17,"Tetaiuo",2,"Pocillopora",10
2021,2021-03-17,"Tetaiuo",2,"Porites",6
2021,2021-03-17,"Tetaiuo",2,"other",0
2021,2021-03-17,"Tetaiuo",3,"Acropora",0
2021,2021-03-17,"Tetaiuo",3,"Astrea",0
2021,2021-03-17,"Tetaiuo",3,"Montipora",6
2021,2021-03-17,"Tetaiuo",3,"Pocillopora",8
2021,2021-03-17,"Tetaiuo",3,"Porites",0
2021,2021-03-17,"Tetaiuo",3,"other",4
2021,2021-03-18,"Nuarei",1,"Acropora",2
2021,2021-03-18,"Nuarei",1,"Astrea",0
2021,2021-03-18,"Nuarei",1,"Montipora",4
2021,2021-03-18,"Nuarei",1,"Pocillopora",24
2021,2021-03-18,"Nuarei",1,"Porites",6
2021,2021-03-18,"Nuarei",1,"other",0
2021,2021-03-18,"Nuarei",2,"Acropora",4
2021,2021-03-18,"Nuarei",2,"Astrea",0
2021,2021-03-18,"Nuarei",2,"Montipora",2
2021,2021-03-18,"Nuarei",2,"Pocillopora",12
2021,2021-03-18,"Nuarei",2,"Porites",4
2021,2021-03-18,"Nuarei",2,"other",6
2021,2021-03-18,"Nuarei",3,"Acropora",4
2021,2021-03-18,"Nuarei",3,"Astrea",0
2021,2021-03-18,"Nuarei",3,"Montipora",2
2021,2021-03-18,"Nuarei",3,"Pocillopora",22
2021,2021-03-18,"Nuarei",3,"Porites",0
2021,2021-03-18,"Nuarei",3,"other",4
2021,2021-03-18,"Temae",1,"Acropora",4
2021,2021-03-18,"Temae",1,"Astrea",0
2021,2021-03-18,"Temae",1,"Montipora",0
2021,2021-03-18,"Temae",1,"Pocillopora",12
2021,2021-03-18,"Temae",1,"Porites",0
2021,2021-03-18,"Temae",1,"other",2
2021,2021-03-18,"Temae",2,"Acropora",2
2021,2021-03-18,"Temae",2,"Astrea",4
2021,2021-03-18,"Temae",2,"Montipora",4
2021,2021-03-18,"Temae",2,"Pocillopora",24
2021,2021-03-18,"Temae",2,"Porites",0
2021,2021-03-18,"Temae",2,"other",0
2021,2021-03-18,"Temae",3,"Acropora",4
2021,2021-03-18,"Temae",3,"Astrea",0
2021,2021-03-18,"Temae",3,"Montipora",0
2021,2021-03-18,"Temae",3,"Pocillopora",10
2021,2021-03-18,"Temae",3,"Porites",0
2021,2021-03-18,"Temae",3,"other",0
2021,2021-03-19,"Haapiti",1,"Acropora",0
2021,2021-03-19,"Haapiti",1,"Astrea",0
2021,2021-03-19,"Haapiti",1,"Montipora",8
2021,2021-03-19,"Haapiti",1,"Pocillopora",10
2021,2021-03-19,"Haapiti",1,"Porites",4
2021,2021-03-19,"Haapiti",1,"other",0
2021,2021-03-19,"Haapiti",2,"Acropora",0
2021,2021-03-19,"Haapiti",2,"Astrea",0
2021,2021-03-19,"Haapiti",2,"Montipora",6
2021,2021-03-19,"Haapiti",2,"Pocillopora",10
2021,2021-03-19,"Haapiti",2,"Porites",4
2021,2021-03-19,"Haapiti",2,"other",0
2021,2021-03-19,"Haapiti",3,"Acropora",0
2021,2021-03-19,"Haapiti",3,"Astrea",0
2021,2021-03-19,"Haapiti",3,"Montipora",4
2021,2021-03-19,"Haapiti",3,"Pocillopora",8
2021,2021-03-19,"Haapiti",3,"Porites",4
2021,2021-03-19,"Haapiti",3,"other",0
2021,2021-03-19,"Taotaha",1,"Acropora",0
2021,2021-03-19,"Taotaha",1,"Astrea",0
2021,2021-03-19,"Taotaha",1,"Montipora",4
2021,2021-03-19,"Taotaha",1,"Pocillopora",6
2021,2021-03-19,"Taotaha",1,"Porites",4
2021,2021-03-19,"Taotaha",1,"other",2
2021,2021-03-19,"Taotaha",2,"Acropora",0
2021,2021-03-19,"Taotaha",2,"Astrea",0
2021,2021-03-19,"Taotaha",2,"Montipora",10
2021,2021-03-19,"Taotaha",2,"Pocillopora",6
2021,2021-03-19,"Taotaha",2,"Porites",2
2021,2021-03-19,"Taotaha",2,"other",4
2021,2021-03-19,"Taotaha",3,"Acropora",0
2021,2021-03-19,"Taotaha",3,"Astrea",0
2021,2021-03-19,"Taotaha",3,"Montipora",10
2021,2021-03-19,"Taotaha",3,"Pocillopora",4
2021,2021-03-19,"Taotaha",3,"Porites",2
2021,2021-03-19,"Taotaha",3,"other",2
2021,2021-03-23,"Tiahura",1,"Acropora",0
2021,2021-03-23,"Tiahura",1,"Astrea",2
2021,2021-03-23,"Tiahura",1,"Montipora",4
2021,2021-03-23,"Tiahura",1,"Pocillopora",12
2021,2021-03-23,"Tiahura",1,"Porites",0
2021,2021-03-23,"Tiahura",1,"other",0
2021,2021-03-23,"Tiahura",2,"Acropora",0
2021,2021-03-23,"Tiahura",2,"Astrea",0
2021,2021-03-23,"Tiahura",2,"Montipora",2
2021,2021-03-23,"Tiahura",2,"Pocillopora",6
2021,2021-03-23,"Tiahura",2,"Porites",0
2021,2021-03-23,"Tiahura",2,"other",0
2021,2021-03-23,"Tiahura",3,"Acropora",0
2021,2021-03-23,"Tiahura",3,"Astrea",0
2021,2021-03-23,"Tiahura",3,"Montipora",0
2021,2021-03-23,"Tiahura",3,"Pocillopora",8
2021,2021-03-23,"Tiahura",3,"Porites",0
2021,2021-03-23,"Tiahura",3,"other",0
2021,2021-03-24,"Afareaitu",1,"Acropora",2
2021,2021-03-24,"Afareaitu",1,"Astrea",0
2021,2021-03-24,"Afareaitu",1,"Montipora",2
2021,2021-03-24,"Afareaitu",1,"Pocillopora",16
2021,2021-03-24,"Afareaitu",1,"Porites",0
2021,2021-03-24,"Afareaitu",1,"other",0
2021,2021-03-24,"Afareaitu",2,"Acropora",0
2021,2021-03-24,"Afareaitu",2,"Astrea",2
2021,2021-03-24,"Afareaitu",2,"Montipora",0
2021,2021-03-24,"Afareaitu",2,"Pocillopora",12
2021,2021-03-24,"Afareaitu",2,"Porites",0
2021,2021-03-24,"Afareaitu",2,"other",0
2021,2021-03-24,"Afareaitu",3,"Acropora",0
2021,2021-03-24,"Afareaitu",3,"Astrea",0
2021,2021-03-24,"Afareaitu",3,"Montipora",6
2021,2021-03-24,"Afareaitu",3,"Pocillopora",14
2021,2021-03-24,"Afareaitu",3,"Porites",0
2021,2021-03-24,"Afareaitu",3,"other",2
2021,2021-03-24,"Maatea",1,"Acropora",0
2021,2021-03-24,"Maatea",1,"Astrea",0
2021,2021-03-24,"Maatea",1,"Montipora",6
2021,2021-03-24,"Maatea",1,"Pocillopora",6
2021,2021-03-24,"Maatea",1,"Porites",0
2021,2021-03-24,"Maatea",1,"other",2
2021,2021-03-24,"Maatea",2,"Acropora",0
2021,2021-03-24,"Maatea",2,"Astrea",2
2021,2021-03-24,"Maatea",2,"Montipora",0
2021,2021-03-24,"Maatea",2,"Pocillopora",12
2021,2021-03-24,"Maatea",2,"Porites",8
2021,2021-03-24,"Maatea",2,"other",4
2021,2021-03-24,"Maatea",3,"Acropora",0
2021,2021-03-24,"Maatea",3,"Astrea",2
2021,2021-03-24,"Maatea",3,"Montipora",6
2021,2021-03-24,"Maatea",3,"Pocillopora",10
2021,2021-03-24,"Maatea",3,"Porites",2
2021,2021-03-24,"Maatea",3,"other",0
2021,2021-03-24,"Motu Ahi",1,"Acropora",2
2021,2021-03-24,"Motu Ahi",1,"Astrea",2
2021,2021-03-24,"Motu Ahi",1,"Montipora",6
2021,2021-03-24,"Motu Ahi",1,"Pocillopora",30
2021,2021-03-24,"Motu Ahi",1,"Porites",0
2021,2021-03-24,"Motu Ahi",1,"other",2
2021,2021-03-24,"Motu Ahi",2,"Acropora",2
2021,2021-03-24,"Motu Ahi",2,"Astrea",2
2021,2021-03-24,"Motu Ahi",2,"Montipora",2
2021,2021-03-24,"Motu Ahi",2,"Pocillopora",20
2021,2021-03-24,"Motu Ahi",2,"Porites",4
2021,2021-03-24,"Motu Ahi",2,"other",2
2021,2021-03-24,"Motu Ahi",3,"Acropora",0
2021,2021-03-24,"Motu Ahi",3,"Astrea",0
2021,2021-03-24,"Motu Ahi",3,"Montipora",4
2021,2021-03-24,"Motu Ahi",3,"Pocillopora",22
2021,2021-03-24,"Motu Ahi",3,"Porites",2
2021,2021-03-24,"Motu Ahi",3,"other",2
2022,2022-05-24,"Aroa",1,"Acropora",4
2022,2022-05-24,"Aroa",1,"Astrea",2
2022,2022-05-24,"Aroa",1,"Montipora",0
2022,2022-05-24,"Aroa",1,"Pocillopora",26
2022,2022-05-24,"Aroa",1,"Porites",2
2022,2022-05-24,"Aroa",1,"other",0
2022,2022-05-24,"Aroa",2,"Acropora",2
2022,2022-05-24,"Aroa",2,"Astrea",0
2022,2022-05-24,"Aroa",2,"Montipora",0
2022,2022-05-24,"Aroa",2,"Pocillopora",8
2022,2022-05-24,"Aroa",2,"Porites",2
2022,2022-05-24,"Aroa",2,"other",0
2022,2022-05-24,"Aroa",3,"Acropora",2
2022,2022-05-24,"Aroa",3,"Astrea",0
2022,2022-05-24,"Aroa",3,"Montipora",2
2022,2022-05-24,"Aroa",3,"Pocillopora",10
2022,2022-05-24,"Aroa",3,"Porites",6
2022,2022-05-24,"Aroa",3,"other",0
2022,2022-05-24,"Pihaena",1,"Acropora",6
2022,2022-05-24,"Pihaena",1,"Astrea",0
2022,2022-05-24,"Pihaena",1,"Montipora",0
2022,2022-05-24,"Pihaena",1,"Pocillopora",24
2022,2022-05-24,"Pihaena",1,"Porites",0
2022,2022-05-24,"Pihaena",1,"other",10
2022,2022-05-24,"Pihaena",2,"Acropora",2
2022,2022-05-24,"Pihaena",2,"Astrea",0
2022,2022-05-24,"Pihaena",2,"Montipora",0
2022,2022-05-24,"Pihaena",2,"Pocillopora",22
2022,2022-05-24,"Pihaena",2,"Porites",0
2022,2022-05-24,"Pihaena",2,"other",4
2022,2022-05-24,"Pihaena",3,"Acropora",2
2022,2022-05-24,"Pihaena",3,"Astrea",0
2022,2022-05-24,"Pihaena",3,"Montipora",0
2022,2022-05-24,"Pihaena",3,"Pocillopora",26
2022,2022-05-24,"Pihaena",3,"Porites",2
2022,2022-05-24,"Pihaena",3,"other",4
2022,2022-05-25,"Entre 2 baies",1,"Acropora",4
2022,2022-05-25,"Entre 2 baies",1,"Astrea",0
2022,2022-05-25,"Entre 2 baies",1,"Montipora",2
2022,2022-05-25,"Entre 2 baies",1,"Pocillopora",8
2022,2022-05-25,"Entre 2 baies",1,"Porites",0
2022,2022-05-25,"Entre 2 baies",1,"other",0
2022,2022-05-25,"Entre 2 baies",2,"Acropora",0
2022,2022-05-25,"Entre 2 baies",2,"Astrea",0
2022,2022-05-25,"Entre 2 baies",2,"Montipora",0
2022,2022-05-25,"Entre 2 baies",2,"Pocillopora",6
2022,2022-05-25,"Entre 2 baies",2,"Porites",0
2022,2022-05-25,"Entre 2 baies",2,"other",0
2022,2022-05-25,"Entre 2 baies",3,"Acropora",2
2022,2022-05-25,"Entre 2 baies",3,"Astrea",0
2022,2022-05-25,"Entre 2 baies",3,"Montipora",0
2022,2022-05-25,"Entre 2 baies",3,"Pocillopora",10
2022,2022-05-25,"Entre 2 baies",3,"Porites",2
2022,2022-05-25,"Entre 2 baies",3,"other",0
2022,2022-05-25,"Tiahura",1,"Acropora",0
2022,2022-05-25,"Tiahura",1,"Astrea",0
2022,2022-05-25,"Tiahura",1,"Montipora",0
2022,2022-05-25,"Tiahura",1,"Pocillopora",16
2022,2022-05-25,"Tiahura",1,"Porites",0
2022,2022-05-25,"Tiahura",1,"other",2
2022,2022-05-25,"Tiahura",2,"Acropora",0
2022,2022-05-25,"Tiahura",2,"Astrea",0
2022,2022-05-25,"Tiahura",2,"Montipora",0
2022,2022-05-25,"Tiahura",2,"Pocillopora",8
2022,2022-05-25,"Tiahura",2,"Porites",0
2022,2022-05-25,"Tiahura",2,"other",4
2022,2022-05-25,"Tiahura",3,"Acropora",2
2022,2022-05-25,"Tiahura",3,"Astrea",0
2022,2022-05-25,"Tiahura",3,"Montipora",0
2022,2022-05-25,"Tiahura",3,"Pocillopora",8
2022,2022-05-25,"Tiahura",3,"Porites",0
2022,2022-05-25,"Tiahura",3,"other",4
2022,2022-05-27,"Haapiti",1,"Acropora",0
2022,2022-05-27,"Haapiti",1,"Astrea",0
2022,2022-05-27,"Haapiti",1,"Montipora",8
2022,2022-05-27,"Haapiti",1,"Pocillopora",6
2022,2022-05-27,"Haapiti",1,"Porites",2
2022,2022-05-27,"Haapiti",1,"other",0
2022,2022-05-27,"Haapiti",2,"Acropora",0
2022,2022-05-27,"Haapiti",2,"Astrea",2
2022,2022-05-27,"Haapiti",2,"Montipora",2
2022,2022-05-27,"Haapiti",2,"Pocillopora",2
2022,2022-05-27,"Haapiti",2,"Porites",2
2022,2022-05-27,"Haapiti",2,"other",0
2022,2022-05-27,"Haapiti",3,"Acropora",0
2022,2022-05-27,"Haapiti",3,"Astrea",0
2022,2022-05-27,"Haapiti",3,"Montipora",6
2022,2022-05-27,"Haapiti",3,"Pocillopora",6
2022,2022-05-27,"Haapiti",3,"Porites",2
2022,2022-05-27,"Haapiti",3,"other",2
2022,2022-05-27,"Taotaha",1,"Acropora",0
2022,2022-05-27,"Taotaha",1,"Astrea",2
2022,2022-05-27,"Taotaha",1,"Montipora",4
2022,2022-05-27,"Taotaha",1,"Pocillopora",2
2022,2022-05-27,"Taotaha",1,"Porites",0
2022,2022-05-27,"Taotaha",1,"other",0
2022,2022-05-27,"Taotaha",2,"Acropora",0
2022,2022-05-27,"Taotaha",2,"Astrea",0
